CustomerID,CustomerName,Gender,Age,Segment,City,State,Country,ZipCode,AcquisitionChannel,LoyaltyTier,CLV
4794,Reese Davis,Female,57,Retail,Brampton,Ontario,Canada,N0L 8J6,Direct,Gold,79.76
4795,Alex Johnson,Male,49,RepairShop,Regina,Saskatchewan,Canada,C9N 6C3,Facebook Ads,None,54.43
4796,Morgan Jones,Male,21,Fleet,Brampton,Ontario,Canada,P3V 1B1,Email,None,22.09
4797,Shawn Martin,Female,43,Retail,Kitchener,Ontario,Canada,K0S 6N0,Facebook Ads,Platinum,9.64
4798,Taylor Moore,Other,63,Wholesale,Richmond,British Columia,Canada,G2A 8M8,Email,Gold,32.51
4799,Parker Johnson,Female,NULL,RepairShop,Burlington,Ontario,Canada,R4L 4E8,Email,None,41.64
4800,Jamie Williams,Other,64,Fleet,Montreal,Qeubec,Canada,R2S 5M3,Direct,Platinum,16.99
4801,Emerson Wilson,Male,71,Retail,Halifax,Nova Scotia,Canada,X8L 1J8,Paid Search,Platinum,25.23
4802,Alex Jones,Male,51,RepairShop,Burlington,Ontario,Canada,H9T 5T9,Referral,Silver,19.05
4803,Drew Davis,Other,56,Retail,Toronto,Ontario,Canada,E2B 7J1,SEO,Silver,8.31
4804,Quinn Jones,Female,53,Wholesale,Markham,Ontario,Canada,P4K 0M9,SEO,None,61.82
4805,Cameron Johnson,Male,49,Retail,Burlington,Ontario,Canada,X7V 0L1,Direct,Platinum,29.00
4806,Cameron Brown,Female,29,Wholesale,Burlington,Ontario,Canada,Y8T 5P2,Referral,Platinum,41.29
4807,Casey Smith,Female,32,RepairShop,Edmonton,Alberta,Canada,G3H 9E7,SEO,Gold,77.80
4808,Parker Smith,Other,48,Fleet,Quebec City,Quebec,Canada,J6E 4R9,SEO,Platinum,56.85
4809,Quinn Taylor,Male,43,Fleet,Winnipeg,Manitoba,Canada,G2E 3S8,Instagram Ads,None,30.90
4810,Harper Wilson,Other,64,Retail,Ottawa,Ontario,Canada,N3A 5E1,Instagram Ads,None,27.67
4811,Shawn Brown,Other,71,Retail,Winnipeg,Manitoba,Canada,J5T 8G4,Paid Search,Gold,17.92
4812,Drew Anderson,Other,54,RepairShop,Quebec City,Quebec,Canada,E6X 8B6,Referral,Platinum,17.56
4813,Taylor Clark,Other,46,Fleet,Kitchener,Ontario,Canada,J1B 6T8,SEO,None,8.27
4814,Jesse Martin,Female,71,Fleet,Surrey,British Columbia,Canada,E9H 7N3,Referral,Platinum,34.40
4815,Rowan White,Other,60,Wholesale,Brampton,Ontario,Canada,E5Y 5R5,Paid Search,Gold,59.63
4816,Jordan Clark,Female,23,RepairShop,Red Deer,Alberta,Canada,V2N 9S0,SEO,None,23.91
4817,Kai Jones,Female,40,Retail,Burlington,Ontario,Canada,Y6E 1B9,Marketplace,None,32.99
4818,Harper Wilson,Female,37,RepairShop,Ottawa,Ontario,Canada,E9M 5R5,Email,Gold,71.48
4819,Morgan Johnson,Male,67,Wholesale,Hamilton,Ontario,Canada,G2R 5V6,YouTube,None,29.96
4820,Taylor Johnson,Female,62,RepairShop,Quebec City,Quebec,Canada,R0T 9C9,Referral,None,16.69
4821,Harper Martin,Female,34,RepairShop,Halifax,Nova Scotia,Canada,R7P 2L8,Paid Search,Platinum,57.24
4822,Taylor Davis,Other,68,Retail,Ottawa,Ontario,Canada,H0V 2R0,Paid Search,Platinum,52.10
4823,Drew White,Female,64,Fleet,Windsor,Ontario,Canada,B3L 2J1,Marketplace,None,17.36
4824,Cameron Johnson,Other,37,Retail,Quebec City,Quebec,Canada,G1E 5C4,Referral,None,23.97
4825,Casey Taylor,Female,49,Fleet,Hamilton,Ontario,Canada,L0K 8N9,Referral,Platinum,20.90
4826,Drew Johnson,Other,61,RepairShop,Kelowna,British Columbia,Canada,Y0B 1G1,Marketplace,None,95.87
4827,Quinn Thompson,Other,22,Retail,Richmond,British Columbia,Canada,K1G 9C0,Referral,None,59.00
4828,Jamie Johnson,Female,57,Fleet,London,Ontario,Canada,T8V 8V9,Marketplace,Silver,30.47
4829,Kai Clark,Male,48,Wholesale,Toronto,Ontario,Canada,E4G 1J8,Email,Gold,89.11
4830,Casey Miller,Female,53,Retail,Ottawa,Ontario,Canada,K1G 7N6,Marketplace,None,11.76
4831,Rowan Brown,Female,58,Retail,Barrie,Ontario,Canada,J9H 5L0,Instagram Ads,Silver,49.90
4832,Parker Martin,Male,46,Wholesale,Oakville,Ontario,Canada,Y6J 2A8,Referral,Silver,5.38
4833,Riley Anderson,Female,60,Wholesale,Montreal,Quebec,Canada,T2S 3G4,Direct,Platinum,7.79
4834,Quinn White,Male,62,RepairShop,Burlington,Ontario,Canada,G8P 0X7,Referral,Gold,61.86
4835,Elliot Davis,Male,62,Fleet,Markham,Ontario,Canada,S2R 1P7,Email,Gold,80.38
4836,Jordan White,Other,24,Retail,Kelowna,British Columbia,Canada,G2A 4H5,Email,Platinum,19.17
4837,Avery Taylor,Other,18,Fleet,Calgary,Alberta,Canada,H2J 0G2,SEO,Silver,23.72
4838,Reese Brown,Male,43,Fleet,Calgary,Alberta,Canada,L5C 9L2,Marketplace,Gold,10.42
4839,Parker Wilson,Other,61,Wholesale,Winnipeg,Manitoba,Canada,B8K 2H8,Instagram Ads,Silver,12.80
4840,Jamie Taylor,Female,59,Wholesale,London,Ontario,Canada,M5C 8K4,Facebook Ads,None,29.06
4841,Taylor Taylor,Other,50,Fleet,Otatwa,Ontario,Canada,R2G 6H2,Email,Platinum,26.14
4842,Jesse Davis,Male,24,Fleet,Halifax,Nova Scotia,Canada,X0B 7A8,Direct,Platinum,23.53
4843,Quinn Brown,Other,34,Retail,Markham,Ontario,Canada,G4L 9S7,SEO,Silver,8.81
4844,Jlex Miller,Other,51,Retail,Kitchener,Ontario,Canada,K8C 6V3,Paid Search,Gold,73.98
4845,Harper Anderson,Male,18,Fleet,Halifax,Nova Scotia,Canada,S3J 2C5,Email,Gold,11.31
4846,Reese White,Other,NULL,Retail,Saskatoon,Saskatchewan,Canada,E3A 1M3,SEO,Platinum,54.22
4847,Elliot Taylor,Other,18,Fleet,Halifax,Nova Scotia,Canada,R7E 3T3,SEO,Gold,20.40
4848,Reese Moore,Male,58,Retail,Kitchener,Ontario,Canada,C9R 1M5,Direct,Silver,50.02
4849,Elliot Clark,Other,34,RepairShop,Barrie,Ontario,Canada,J4X 6A1,Email,Platinum,17.98
4850,Jordan Anderson,Other,18,Retail,Barrie,Ontario,Canada,X0A 9V5,Email,Gold,67.00
4851,Cameron Thompson,Male,59,Wholesale,Brampton,Ontario,Canada,N4R 7C8,Email,None,93.33
4852,Harper Martin,Female,48,Wholesale,Saskatoon,Saskatchewan,Canada,R5M 1K3,Paid Search,Silver,27.20
4853,Taylor Thompson,Other,41,RepairShop,Markham,Ontario,Canada,C6X 6A1,Facebook Ads,Gold,56.22
4854,Morgan Davis,Other,18,Fleet,Burlington,Ontario,Canada,J9R 1H4,Email,Gold,13.61
4855,Shawn Brown,Male,NULL,RepairShop,Halifax,Nova Scotia,Canada,P7T 2X2,Referral,Silver,31.05
4856,Shawn Miller,Female,59,Wholesale,Oakville,Ontario,Canada,P1L 3Y2,YouTube,Platinum,7.72
4857,Kai Wilson,Male,50,Wholesale,Kitchener,Ontario,Canada,A8C 4V7,Instagram Ads,Gold,57.41
4858,Alex Brown,Other,38,Fleet,Quebec City,Quebec,Canada,C8A 2G0,Referral,None,47.00
4859,Casey Martin,Male,72,RepairShop,Winnipeg,Manitoba,Canada,X0B 9V2,Instagram Ads,Silver,21.59
4860,Cameron Jones,Female,39,RepairShop,Burnaby,British Columbia,Canada,K2B 7P6,YouTube,Platinum,25.06
4861,Alex Wilson,Male,69,Fleet,Saskatoon,Saskatchewan,Canada,C8T 6M8,Facebook Ads,Platinum,47.12
4862,Reese Miller,Male,73,Wholesale,Edmonton,Alberta,Canada,N1G 5G6,Marketplace,None,55.39
4863,Riley Johnson,Other,25,Retail,Montreal,Quebec,Canada,G2R 4R8,YouTube,Platinum,41.20
4864,Reese Wilson,Male,39,RepairShop,Vancouver,British Columbia,Canada,G3X 1G2,YouTube,Platinum,31.56
4865,Cameron Williams,Female,27,Wholesale,London,Ontario,Canada,L5H 3N3,Direct,Silver,26.98
4866,Jordan Martin,Other,42,RepairShop,Quebec City,Quebec,Canada,T2K 1M2,Marketplace,Silver,50.78
4867,Riley Martin,Male,44,Retail,Winnipeg,Manitoba,Canada,R9T 8J8,Paid Search,Platinum,47.87
4868,Elliot Moore,Other,67,Fleet,Moncton,New Brunswick,Canada,C0V 0P8,Direct,None,55.32
4869,Reese Jones,Other,28,Retail,Toronto,Ontario,Canada,K3Y 2K4,Marketplace,Gold,48.95
4870,Emerson Johnson,Female,61,Fleet,Calgary,Alberta,Canada,G4A 0T7,Email,None,30.94
4871,Casey Taylor,Male,57,Wholesale,Windsor,Ontario,Canada,K3H 2C5,Direct,Platinum,4.25
4872,Quinn Brown,Other,22,Fleet,Hamilton,Ontario,Canada,M7E 7R5,YouTube,Silver,26.27
4873,Rowan Moore,Female,28,Retail,Winnipeg,Manitoba,Canada,T5R 6R3,Referral,Platinum,14.12
4874,Reese Smith,Other,55,Fleet,Ottawa,Ontario,Canada,G0M 4V5,Email,Silver,24.03
4875,Rowan Taylor,Male,46,Wholesale,Calgary,Alberta,Canada,N8B 8C9,Instagram Ads,Platinum,37.99
4876,Jordan Miller,Male,53,Retail,Quebec City,Quebec,Canada,B0B 9K5,Email,Silver,32.29
4877,Avey Jones,Female,55,Retail,Edmonton,Alberta,Canada,G4J 2T8,SEO,Gold,19.49
4878,Kai Williams,Male,74,Wholesale,Montreal,Quebec,Canada,J4J 5R2,Marketplace,Platinum,45.78
4879,Jamie Clark,Male,50,Retail,Regina,Saskatchewan,Canada,V1N 7J4,SEO,Platinum,55.92
4880,Rowan Brown,Other,61,RepairShop,Ottawa,Ontario,Canada,G7C 0C2,SEO,Gold,36.93
4881,Casey Wilson,Male,33,RepairShop,Montreal,Quebec,Canada,Y8M 1Y6,Marketplace,None,21.56
4882,Rowan Jones,Female,65,Retail,Markham,Ontario,Canada,C9R 2P6,Facebook Ads,Gold,38.42
4883,Rowan Moore,Female,24,Wholesale,Windsor,Ontario,Canada,H9G 7N9,YouTube,None,30.66
4884,Shawn Martin,Female,50,Retail,Saskatoon,Saskatchewan,Canada,N7L 9L7,YouTube,Silver,18.75
4885,Reese Anderson,Male,50,Retail,Richmond,British Columbia,Canada,B7N 6T2,Instagram Ads,Platinum,14.89
4886,Riley Jones,Other,28,Fleet,Quebec City,Quebec,Canada,S8V 1K4,Direct,Silver,28.21
4887,Jamie Anderson,Other,25,RepairShop,Calgary,Alberta,Canada,T1S 6S6,Referral,Gold,14.86
4888,Shawn Thompson,Male,23,Fleet,Quebec City,Quebec,Canada,S5A 9P2,Direct,Silver,31.96
4889,Jesse Williams,Female,28,Retail,Brampton,Ontario,Canada,V2B 9B9,Referral,None,18.24
4890,Jordan Taylor,Female,22,Retail,Mississauga,Ontario,Canada,A1R 4Y8,YouTube,Silver,11.06
4891,Harper Moore,Other,71,Wholesale,Edmonton,Alberta,Canada,V5R 3A2,Referral,Gold,36.76
4892,Casey Williams,Other,34,Fleet,Kelowna,British Columbia,Canada,N2N 6J0,Paid Search,None,44.06
4893,Casey Davis,Female,18,RepairShop,Burnaby,British Columbia,Canada,C0S 5V8,Paid Search,None,42.22
4894,Jamie Brown,Other,48,Fleet,Oakville,Ontario,Canada,P3P 9M2,Referral,Silver,20.92
4895,Morgan Martin,Other,59,Retail,Ottawa,Ontario,Canada,S3G 6X0,SEO,None,40.49
4896,Jordan Miller,Other,47,Retail,Quebec City,Quebec,Canada,P0L 4C2,Email,Silver,49.17
4897,Emerson Martin,Male,62,Fleet,Burnaby,British Columbia,Canada,C6S 5S5,Facebook Ads,Platinum,28.78
4898,Quinn Davis,Female,52,Retail,Moncton,New Brunswick,Canada,G1Y 2B3,Instagram Ads,Silver,8.58
4899,Avery Davis,Other,22,Wholesale,Burlington,Ontario,Canada,A8A 8A6,Instagram Ads,Gold,19.43
4900,Harper Thompson,Other,31,RepairShop,Edmonton,Alberta,Canada,V9T 8T6,Instagram Ads,Silver,23.37
4901,Elliot Miller,Female,33,Wholesale,Markham,Ontario,Canada,G8P 3X9,Marketplace,Platinum,9.11
4902,Riley Johnson,Male,23,Fleet,Barrie,Ontario,Canada,X5V 0K4,SEO,Gold,13.34
4903,Avery Jones,Male,41,Fleet,Gatineau,Quebec,Canada,Y0H 5N4,Direct,Silver,21.61
4904,Jesse Miller,Male,41,Retail,London,Ontario,Canada,K2C 7E1,Paid Search,Gold,14.56
4905,Emerson Smith,Other,31,Retail,Markham,Ontario,Canada,V0G 3L4,Facebook Ads,Gold,33.52
4906,Jamie Brown,Female,45,Wholesale,Kitchener,Ontario,Canada,V7X 5P7,Facebook Ads,Platinum,98.69
4907,Alex Johnson,Other,53,Retail,Ottawa,Ontario,Canada,A5V 2T4,SEO,Silver,20.32
4908,Reese Taylor,Other,37,Fleet,Toronto,Ontario,Canada,M7C 6B4,YouTube,Platinum,40.99
4909,Jamie Clark,Other,59,Fleet,Richmond,British Columbia,Canada,B1A 4K4,Direct,Silver,54.33
4910,Taylor Smith,Other,43,Wholesale,Barrie,Ontario,Canada,X0T 6L1,Direct,None,8.06
4911,Jamie Smith,Male,39,Fleet,Ottawa,Ontario,Canada,N7K 0K7,Email,None,23.37
4912,Taylor Jones,Other,25,Wholesale,Oakville,Ontario,Canada,T4A 0L3,Paid Search,Platinum,26.09
4913,Casey Anderson,Male,51,RepairShop,Windsor,Ontario,Canada,J5E 6N5,SEO,None,57.66
4914,Riley Davis,Male,62,Wholesale,Regina,Saskatchewan,Canada,P2P 3B8,Email,Platinum,52.13
4915,Jordan Wilson,Male,45,RepairShop,Vancouver,British Columbia,Canada,R1L 6L0,Referral,Silver,30.09
4916,Alex Martin,Male,NULL,Retail,Quebec City,Quebec,Canada,Y5A 4J9,Paid Search,Platinum,26.48
4917,Jamie Williams,Male,34,RepairShop,Red Deer,Alberta,Canada,E7L 1H7,Facebook Ads,None,12.13
4918,Casey Moore,Male,20,Retail,Montreal,Quebec,Canada,C8V 2H5,Facebook Ads,Platinum,13.77
4919,Drew Jones,Other,43,Wholesale,Halifax,Nova Scotia,Canada,H9C 6E1,YouTube,Silver,34.30
4920,Taylor Martin,Male,64,RepairShop,Moncton,New Brunswick,Canada,C7A 0N2,YouTube,None,16.79
4921,Rowan Moore,Female,28,Retail,Kelowna,British Columbia,Canada,A0L 4K9,Direct,Gold,32.24
4922,Emerson Smith,Female,23,RepairShop,London,Ontario,Canada,C1B 7G3,YouTube,Platinum,16.39
4923,Riley Anderson,Female,40,Retail,London,Ontario,Canada,G7T 2T4,Referral,None,25.17
4924,Avery Martin,Female,56,RepairShop,Halifax,Nova Scotia,Canada,C4Y 1E7,Referral,Platinum,60.43
4925,Jamie Miller,Female,69,Fleet,Gatineau,Quebec,Canada,N2K 9E4,Direct,Silver,40.70
4926,Alex Clark,Male,39,Wholesale,Brampton,Ontario,Canada,H0G 6C9,Marketplace,Gold,13.87
4927,Cameron White,Male,48,Retail,Halifax,Nova Scotia,Canada,R9B 8V6,Instagram Ads,Platinum,62.58
4928,Harper Smith,Other,19,Retail,Regina,Saskatchewan,Canada,M9N 1M7,Paid Search,Platinum,29.72
4929,Drew Clark,Male,56,Retail,Montreal,Quebec,Canada,K3S 0K8,Facebook Ads,Silver,26.77
4930,Kai White,Other,67,RepairShop,Winnipeg,Manitoba,Canada,Y4R 9Y9,Instagram Ads,None,14.94
4931,Alex Brown,Other,44,RepairShop,London,Ontario,Canada,Y0X 9L5,SEO,Silver,11.58
4932,Elliot Jones,Other,66,Fleet,Moncton,New Brunswick,Canada,G7Y 8K4,Instagram Ads,Platinum,46.07
4933,Jamie Jones,Female,72,Retail,Halifax,Nova Scotia,Canada,J4G 3L6,SEO,Silver,36.51
4934,Quinn Jones,Female,47,Fleet,Brampton,Ontario,Canada,R0A 6X6,Referral,Silver,24.88
4935,Emerson Wilson,Male,47,RepairShop,Red Deer,Alberta,Canada,B6T 7A5,Referral,Silver,32.21
4936,Parker Smith,Female,56,RepairShop,Vancouver,British Columbia,Canada,G3E 1T3,YouTube,Platinum,33.55
4937,Harper Moore,Female,45,RepairShop,Burnaby,British Columbia,Canada,R3X 8B6,Facebook Ads,None,15.12
4938,Riley Johnson,Other,26,RepairShop,Montreal,Quebec,Canada,L7C 4A8,Direct,Gold,27.54
4939,Jamie Smith,Other,63,Fleet,Oakville,Ontario,Canada,N7T 4L9,Direct,None,24.29
4940,Rowan Thompson,Female,22,Retail,Hamilton,Ontario,Canada,B5E 5S5,Referral,Platinum,32.21
4941,Quinn Johnson,Female,66,Wholesale,Moncton,New Brunswick,Canada,G7S 7E8,Facebook Ads,Silver,9.36
4942,Jesse White,Male,56,RepairShop,Richmond,British Columbia,Canada,E9C 9S2,Email,None,15.75
4943,Reese Davis,Male,19,Fleet,Winnipeg,Manitoba,Canada,B9Y 3J9,SEO,Platinum,12.53
4944,Rowan Miller,Other,33,RepairShop,Calgary,Alberta,Canada,R7T 4Y5,Marketplace,Gold,58.66
4945,Rowan Miller,Male,69,Fleet,Oakville,Ontario,Canada,B6V 1B6,YouTube,Silver,30.99
4946,Emerson Thompson,Other,34,Retail,Toronto,Ontario,Canada,J5M 5S6,Marketplace,Platinum,91.38
4947,Harper Anderson,Female,45,Retail,Oakville,Ontario,Canada,J3L 0C2,Paid Search,Silver,6.91
4948,Jesse Wilson,Female,58,Fleet,Halifax,Nova Scotia,Canada,H8X 8N2,Marketplace,Silver,32.97
4949,Quinn Brown,Other,28,Retail,Gatineau,Quebec,Canada,K0P 0L5,Facebook Ads,Platinum,24.67
4950,Jamie Anderson,Other,47,RepairShop,Vancouver,British Columbia,Canada,E0T 9G9,Direct,Platinum,17.68
4951,Jamie Martin,Female,62,RepairShop,Ottawa,Ontario,Canada,J2G 8B5,YouTube,Platinum,21.38
4952,Shawn Johnson,Other,49,Wholesale,Burlington,Ontario,Canada,C9N 5B0,Email,Gold,36.27
4953,Morgan Brown,Male,60,Retail,Ottawa,Ontario,Canada,N2T 0J9,Email,Silver,26.38
4954,Elliot Johnson,Other,53,RepairShop,Surrey,British Columbia,Canada,A1R 1L2,SEO,Silver,15.96
4955,Kai Taylor,Other,41,RepairShop,Burlington,Ontario,Canada,H0R 5V1,Marketplace,None,139.74
4956,Jamie Anderson,Male,59,Retail,Quebec City,Quebec,Canada,M3S 0E0,Referral,None,9.58
4957,Kai Williams,Female,34,Wholesale,Kelowna,British Columbia,Canada,G6X 8Y5,Paid Search,Platinum,18.44
4958,Emerson Miller,Other,35,Wholesale,Hamilton,Ontario,Canada,R1A 1V5,SEO,Platinum,40.06
4959,Riley Miller,Male,44,Fleet,Saskatoon,Saskatchewan,Canada,S4G 6X2,Email,Platinum,70.59
4960,Jordan Davis,Other,38,RepairShop,Burnaby,British Columbia,Canada,S5T 1X1,Instagram Ads,Platinum,15.00
4961,Drew Williams,Other,70,Fleet,Mississauga,Ontario,Canada,Y9A 3A3,Facebook Ads,Platinum,28.44
4962,Morgan Moore,Other,33,Fleet,Barrie,Ontario,Canada,N8G 7T5,Paid Search,Gold,35.29
4963,Alex Wilson,Male,30,Retail,Vancouver,British Columbia,Canada,B6J 4C1,Instagram Ads,Gold,84.66
4964,Elliot Clark,Female,25,Fleet,Montreal,Quebec,Canada,L9S 1S6,Paid Search,Gold,66.95
4965,Jamie Martin,Other,23,Wholesale,Calgary,Alberta,Canada,B9L 3K7,Direct,Platinum,25.03
4966,Rowan Brown,Other,18,Retail,Hamilton,Ontario,Canada,H4J 2R4,Instagram Ads,Silver,13.63
4967,Elliot Clark,Female,37,Fleet,Mississauga,Ontario,Canada,L1J 8A9,Instagram Ads,None,37.04
4968,Morgan Martin,Male,NULL,Wholesale,Quebec City,Quebec,Canada,X7N 2Y2,Paid Search,Silver,7.82
4969,Parker Wilson,Female,NULL,Retail,Mississauga,Ontario,Canada,X9S 0L3,YouTube,Platinum,47.50
4970,Taylor Martin,Female,42,Fleet,Hamilton,Ontario,Canada,R3Y 9C8,Marketplace,Silver,118.62
4971,Alex Smith,Male,26,Fleet,Vancouver,British Columbia,Canada,S2Y 1G7,Instagram Ads,Silver,25.94
4972,Avery Taylor,Male,19,Wholesale,Barrie,Ontario,Canada,A6L 2Y7,Referral,Platinum,55.60
4973,Rowan Moore,Other,66,Retail,Richmond,British Columbia,Canada,K6L 2P9,YouTube,Gold,32.34
4974,Alex Johnson,Female,56,Retail,Ottawa,Ontario,Canada,K1A 9S0,Direct,None,13.56
4975,Riley Moore,Other,45,Wholesale,Ottawa,Ontario,Canada,N5T 7K3,Referral,None,16.58
4976,Kai Johnson,Female,26,Fleet,Richmond,British Columbia,Canada,S5M 4L2,Referral,Gold,17.18
4977,Casey Moore,Other,25,RepairShop,Red Deer,Alberta,Canada,J0V 4L5,Facebook Ads,None,26.93
4978,Taylor Miller,Other,18,Fleet,Windsor,Ontario,Canada,M1R 5N5,Marketplace,Gold,20.17
4979,Alex Clark,Other,37,Wholesale,Markham,Ontario,Canada,B3N 2C4,Marketplace,Platinum,49.36
4980,Jamie Jones,Male,55,Retail,Vancouver,British Columbia,Canada,S0C 5R7,Instagram Ads,None,19.57
4981,Cameron Jones,Female,59,Fleet,Montreal,Quebec,Canada,X1S 8E7,Direct,Gold,21.27
4982,Rowan Brown,Female,50,Retail,Quebec City,Quebec,Canada,T5J 2H4,Direct,Gold,33.85
4983,Parker Thompson,Female,22,RepairShop,Winnipeg,Manitoba,Canada,P9T 1N7,Instagram Ads,Silver,59.49
4984,Rowan Martin,Other,44,Retail,Brampton,Ontario,Canada,P7P 9E2,Referral,Silver,28.55
4985,Avery Taylor,Other,24,Fleet,Red Deer,Alberta,Canada,P1P 6S3,Paid Search,Gold,54.58
4986,Taylor Miller,Male,21,Fleet,Kitchener,Ontario,Canada,C2T 9S9,Facebook Ads,Gold,76.72
4987,Taylor White,Male,44,RepairShop,Winnipeg,Manitoba,Canada,C0P 2G0,Paid Search,Silver,25.86
4988,Quinn Moore,Female,20,Wholesale,Vancouver,British Cloumbia,Canada,T3A 5K8,Direct,Platinum,25.29
4989,Alex Wilson,Other,20,Retail,Saskatoon,Saskatchewan,Canada,Y0H 7P9,YouTube,None,14.82
4990,Drew Anderson,Other,72,Retail,Winnipeg,Manitoba,Canada,H4H 8S8,Instagram Ads,Platinum,67.23
4991,Jordan Martin,Female,44,RepairShop,Oakville,Ontario,Canada,G8T 4T3,Marketplace,Platinum,68.28
4992,Cameron Wilson,Male,35,Fleet,Vancouver,British Columbia,Canada,C8P 4K9,Instagram Ads,None,8.29
4993,Cameron Moore,Other,48,Retail,Surrey,British Columbia,Canada,Y6H 6L8,Paid Search,Silver,54.24
4994,Jamie Davis,Female,NULL,Retail,Montreal,Quebec,Canada,H3N 0K9,YouTube,Platinum,16.25
4995,Quinn Johnson,Male,32,Wholesale,Regina,Saskatchewan,Canada,J4V 5L7,Paid Search,Gold,57.90
4996,Drew Smith,Other,39,Retail,Hamilton,Ontario,Canada,C9T 1L6,Marketplace,None,31.29
4997,Jamie Williams,Female,23,Retail,Vancouver,British Columbia,Canada,A7Y 5P1,Referral,Silver,58.12
4998,Jamie Fmith,Male,59,Wholesale,Edmonton,Alberta,Canada,H9V 8S0,Referral,Platinum,44.93
4999,Avery Moore,Male,73,Retail,Regina,Saskatchewan,Canada,S7H 7C0,Marketplace,Gold,13.76
5000,Avery Davis,Male,28,Fleet,Edmonton,Alberta,Canada,P9E 0R4,Direct,Platinum,17.72
5001,Emerson Moore,Other,48,Retail,Ottawa,Ontario,Canada,C0M 0C8,SEO,Gold,29.73
5002,Harper Moore,Male,42,Retail,Burlington,Ontario,Canada,C9H 6S9,Email,Silver,17.76
5003,Alex Wilson,Female,NULL,Wholesale,Halifax,Nova Scotia,Canada,T5X 8X3,Marketplace,None,32.98
5004,Jordan Clark,Male,48,Retail,Hamilton,Ontario,Canada,M6K 1T0,Direct,Gold,46.15
5005,Jordan Smith,Male,73,RepairShop,Barrie,Ontario,Canada,N4L 0K1,YouTube,Platinum,64.39
5006,Jesse Thompson,Other,28,Retail,Gatineau,Quebec,Canada,S5S 8N1,Referral,Platinum,65.05
5007,Jesse Miller,Male,72,Wholesale,Gatineau,Quebec,Canada,M5N 8G0,SEO,Platinum,6.64
5008,Drew Martin,Male,54,Retail,Ottawa,Ontario,Canada,T1H 9L6,SEO,Platinum,16.35
5009,Quinn Wilson,Other,53,Wholesale,Calgary,Alberta,Canada,R1X 2P2,Email,Gold,23.47
5010,Avery Anderson,Male,64,Retail,Toronto,Ontario,Canada,Y6M 6K0,Instagram Ads,Gold,22.39
5011,Quinn Taylor,Female,21,Wholesale,Regina,Saskatchewan,Canada,H9H 5T2,Instagram Ads,Silver,81.79
5012,Jordan Johnson,Male,58,Retail,Winnipeg,Manitoba,Canada,V1N 4M7,Email,Platinum,43.45
5013,Morgan Thompson,Male,72,RepairShop,Calgary,Alberta,Canada,B2V 6B7,Referral,Gold,154.15
5014,Alex Wilson,Other,NULL,Retail,London,Ontario,Canada,S8R 9S2,Facebook Ads,None,22.65
5015,Quinn Jonhson,Female,40,RepairShop,Red Deer,Alberta,Canada,Y9E 7S7,Instagram Ads,None,10.60
5016,Jamie Jones,Other,37,Wholesale,Vancouver,British Columbia,Canada,J9C 9K2,Instagram Ads,Platinum,18.91
5017,Jordan Martin,Female,64,Fleet,Surrey,British Columbia,Canada,T9L 6Y7,Instagram Ads,Gold,37.56
5018,Alex Moore,Other,49,Fleet,Red Deer,Alberta,Canada,H0K 0T8,Paid Search,Gold,21.07
5019,Harper Clrak,Female,54,Fleet,Regina,Saskatchewan,Canada,S2E 0H8,Facebook Ads,Gold,21.18
5020,Drew Johnson,Female,64,Wholesale,Oakville,Ontario,Canada,S9L 2L5,Direct,Platinum,28.98
5021,Harper Williams,Other,31,Fleet,Kelowna,British Columbia,Canada,M6A 7S7,Email,Silver,22.28
5022,Taylor Taylor,Female,57,Fleet,Winnipeg,Manitoba,Canada,A2E 6P5,Email,None,46.00
5023,Drew Moore,Male,NULL,Retail,Edmonton,Alberta,Canada,N8V 4L3,SEO,Silver,34.43
5024,Emerson Wilson,Female,31,Fleet,Kitchener,Ontario,Canada,S0T 5E6,Marketplace,None,42.15
5025,Jordan Moore,Male,63,RepairShop,Gatineau,Quebec,Canada,E0T 3L5,Referral,Silver,107.99
5026,Casey Clark,Female,38,Wholesale,Vancouver,British Columbia,Canada,S6G 9X4,Instagram Ads,None,69.38
5027,Morgan Davis,Other,55,RepairShop,Winnipeg,Manitoba,Canada,H1C 1J9,Marketplace,Gold,23.34
5028,Jamie Clark,Female,59,Retail,Vancouver,British Columbia,Canada,C1K 6Y3,Direct,Gold,12.33
5029,Jamie Taylor,Other,18,Fleet,Edmonton,Alberta,Canada,T1V 5A5,Facebook Ads,None,13.15
5030,Avery Smith,Male,37,Retail,Toronto,Ontario,Canada,L4L 9Y0,Marketplace,None,61.53
5031,Reese Anderson,Male,22,Fleet,Markham,Ontario,Canada,P3E 7Y3,Paid Search,Silver,39.28
5032,Cameron Johnson,Male,40,Retail,Saskatoon,Saskatchewan,Canada,M0L 7T7,Email,Platinum,33.60
5033,Emerson Brown,Male,68,Retail,Windsor,Ontario,Canada,N4E 6K5,Direct,None,13.72
5034,Rowan Smith,Other,28,Fleet,Edmonton,Alberta,Canada,H0Y 8T3,Email,None,24.69
5035,Morgan Brown,Female,52,Retail,Richmond,British Columbia,Canada,S9G 8G7,YouTube,None,20.86
5036,Emerson Anderson,Other,26,Retail,Kelowna,British Columbia,Canada,A8A 1V4,Instagram Ads,Silver,48.19
